分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	10_福岡	18653	ホテル　エトスイン博多	久しぶりに普通以上と思えるホテルに宿泊しました。お値段からして、朝食(野菜が少なすぎでしたが…)もありましたし、希望していた加湿器を部屋に置いてありましたし、浴槽も綺麗でした。次回も利用しよう！と思いました。	4	3	3	3	4	4	2	ビジネス	一人	Fri Dec 04 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	15426	ホテルスカイコート博多	自分の部屋に帰ってきたような(笑)お部屋のスタイルで、費用対効果も満足です。過去に新入社員研修時に、新卒者たちと寮のように連泊利用させていただいたことがありました。それ以来の利用ですが、従業員の方が皆さん気さくで、挨拶も爽やかでとても気分よく利用させていただきました。それだけで、次回も利用したい。と思います。	3	4	3	3	3	-	-	ビジネス	一人	Mon May 11 00:00:00 JST 2015	りんごむすめ0211	20代	女性	1
B_ビジネス	10_福岡	882	福岡アルティ・イン	立地がよく最高でした。	4	4	5	4	3	3	-	レジャー	一人	Sun Nov 08 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	75246	太宰府天然温泉ルートイングランティア太宰府	８月１０日に宿泊しました。天然温泉がすごく気持ち良かったです。太宰府駅からの送迎バスもありとても満足しました。次回も必ず泊まりたいです。	5	5	3	4	3	5	4	レジャー	家族	Mon Aug 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	149112	照葉スパリゾート	綺麗で便利な施設です。岩盤浴の室内は時々私語がうるさくて部屋に居られないこともあります。利用時間についての館内放送がちょこちょこありますが、その時に私語についての注意もしてほしいです。壁に張っているだけではダメなようです。何度も利用していますが、そこだけが不満です。	5	5	5	4	5	5	4	レジャー	一人	Fri Oct 16 00:00:00 JST 2015	nonkinamaruko	40代	女性	94
B_ビジネス	10_福岡	9233	平和台ホテル荒戸	今年２回目の利用です、偶然なのか今回も同じ部屋でした。立地が良い上にリーズナブルなのが気に入っています。朝食も付いているのはありがたいです（塩・胡椒があればいいな）ふだんベッドに慣れている身としては少々硬目のお布団は辛いですがそれ以上にゆったりできました。部屋内でWiFi使えたら非常に助かります	4	3	5	3	3	2	4	ビジネス	一人	Fri Oct 30 00:00:00 JST 2015	もーとん♪	40代	男性	5
B_ビジネス	10_福岡	1533	西鉄グランドホテル	どこの宿も埋まってしまっていて唯一取れたのがこちらのホテルでした。ホテルにいれる時間が短い為調度いいプランでした。お部屋も広く、アメニティーや設備も充実しており中でも折りたたみの鏡があったのがとても助かりました。フロントの方もとても丁寧に案内してくださり気持ちよく過ごすことができました。次回泊まる際は長い時間でゆったりと過ごしたいです。	5	5	5	5	5	5	-	その他	一人	Thu Oct 15 00:00:00 JST 2015	aco2869	20代	女性	7
B_ビジネス	10_福岡	182	アパホテル＜福岡渡辺通駅前＞ＥＸＣＥＬＬＥＮＴ	いつも利用させてもらってます。すごく快適に利用してます。	4	4	4	4	4	4	4	ビジネス	一人	Fri Dec 18 00:00:00 JST 2015	wata0855	40代	男性	207
B_ビジネス	10_福岡	75183	ＨＯＴＥＬ　ＡＺ　福岡金の隈店	駐車場及び朝食無料なのと立地条件が良いので、よく利用してますが、朝食のレベルが、若干落ちたかなと思う。また、レストランがリニューアルし、前好きだった、刺身定食が食べられなくなったのが残念です。	3	3	4	3	3	3	2	レジャー	一人	Thu Jul 09 00:00:00 JST 2015	検査技術者	50代	男性	14
B_ビジネス	10_福岡	1974	西鉄イン天神	駅から近い立地で便利なホテルです。天神、中洲からも徒歩圏内です。	5	4	5	5	4	4	5	ビジネス	一人	Tue Sep 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	882	福岡アルティ・イン	11月5日に宿泊しました。中洲も天神にも近く非常にべんりです。	5	4	5	5	3	3	-	レジャー	一人	Thu Nov 05 00:00:00 JST 2015	のびた1950	60代	男性	2
B_ビジネス	10_福岡	70206	ホテル天神プレイス	ホテルを探すのに一番困ったのが駐車場でした。結構急な出張だったので、いろいろ探したところ、こちらの駐車場が広く、必ず停めれるプランがあったので決めました。部屋もきれいで、モダンな感じがしました。清掃員の方からフロントの方まで、非常に明るく、親切で、気持ちよく出発できました！歩いて出ても色々お店もあるので、夜の外出も楽ちんでしたよ。ちょうどエントランスのイルミネーションがキレイだったので、お部屋からもみれて、良かったです。	5	5	5	5	5	5	4	ビジネス	仕事仲間	Wed Dec 16 00:00:00 JST 2015	黄色信号5936	30代	女性	1
B_ビジネス	10_福岡	142723	ＨＯＴＥＬ　ＡＺ　福岡糸島店	近くにスーパーや弁当やなどあり立地場所が良かったです。都市高速からも比較的近いので便利でした。	3	3	4	3	3	-	3	その他	一人	Sat Oct 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	1474	ホテルアセント福岡	福岡出張の際には、何時も利用しています。	4	4	5	4	4	3	-	ビジネス	一人	Mon Dec 14 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	50709	コートホテル福岡天神	立地条件はとても良いと思います。天神、博多で買い物したり飲みに行ったりするなら最適です。建物自体はすごく古くいので清潔さを求めるなら別のホテルにしたほうがよさそうです。フロントの方は丁寧で明るく感じがよかったです。	4	3	5	2	2	-	-	レジャー	一人	Fri May 29 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	130158	天然温泉　袖湊の湯　ドーミーインＰＲＥＭＩＵＭ博多・キャナルシティ前	大浴場が良い	4	4	4	3	4	5	3	ビジネス	一人	Tue Aug 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	882	福岡アルティ・イン	普通	3	3	3	3	3	3	3	レジャー	一人	Tue Apr 07 00:00:00 JST 2015	ちゃん8306	40代	男性	49
B_ビジネス	10_福岡	67466	ホテルユニゾ福岡天神（旧：ホテルクレガ天神）	ゆっくり寝ることができました。	5	5	5	5	5	5	-	ビジネス	一人	Sat Feb 14 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	1533	西鉄グランドホテル	朝１０時前に到着して荷物だけ預けるつもりでしたが、チェックインの手続まで行っていただきました。その日は、忙しかったので本当に助かりました。荷物も部屋に運んでいただいており、戻って来た時、楽させていただきました。ただ、荷物が１つ足りなかったのですが、連絡すると５分もかからず、持ってきてくれました。ミス後の対応が大変丁寧でしたので、サービスも減点はなしです。アメニティも充実しており、自分としてはタオル４枚の評価は高いです。次に福岡に行った時も、選択肢の１つとさせていただきます。	5	5	5	5	5	5	-	その他	一人	Sun Apr 19 00:00:00 JST 2015	nishiyama3	50代	男性	4
B_ビジネス	10_福岡	27861	ホテル　キャビナス福岡	コスパ的に快適に過ごせましたまた利用させてもらいますただロウリュウの基準は隣の熱波なので全然物足りなかった	4	4	5	4	4	4	4	レジャー	一人	Sat Aug 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	72791	ホテルマイステイズ福岡天神	出張の際に毎回利用させてもらってます♪朝食が選べるのが嬉しいし、フロント前にアメニティが準備してあるのもありがたいです！また利用します。	5	5	5	5	5	5	5	ビジネス	一人	Mon Apr 06 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	145396	ＨＯＴＥＬ　ＬＡ　ＦＯＲＥＳＴＡ　〜　ＢＹ　ＲＩＧＮＡ　〜（ホテル　ラ　フォレスタ）	遅い時間の新幹線だったので、博多駅からスグなのはわかりやすくて助かります。	4	3	5	3	3	3	-	レジャー	一人	Thu Aug 13 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	9185	ホテルニューガイア天神南（旧：ホテルエルビー福岡天神南）	安くて立地よし。	5	5	5	5	5	5	5	レジャー	一人	Mon Dec 14 00:00:00 JST 2015	三味線弾き	30代	男性	66
B_ビジネス	10_福岡	38630	二日市温泉　大丸別荘	大人4人、子供4人（未就学児3人）での宿泊でしたが、スタッフの細やかな心遣いに感動しました。是非また利用させて頂きたいと思います。	5	5	3	5	5	5	5	レジャー	家族	Sun Aug 09 00:00:00 JST 2015	dino_718z	40代	男性	1
B_ビジネス	10_福岡	27861	ホテル　キャビナス福岡	博多駅に近く、大展望風呂は見晴らしも最高です。料理はどれも外れがなく、おいしいです。	5	5	5	4	5	5	5	レジャー	一人	Fri Apr 24 00:00:00 JST 2015	ａ０４３１８６３２７	40代	男性	10
B_ビジネス	10_福岡	9367	浜の町病院前S.Bホテル（旧：北天神エスビーホテル）	他のビジネスホテルと比べてお値段がリーズナブルなので、いつも利用してます。天神駅からは少し離れてますが、気にならないレベルです。最低限のアメニティもそろっていますし、清掃も行き届いているので満足してます。	4	4	2	4	4	4	3	ビジネス	一人	Mon Dec 07 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	27861	ホテル　キャビナス福岡	個室ということでしたが、ちょっと言い難いですかね。価格と設備は問題ありません。仕事をするのは厳しいかと思いました。	3	3	4	2	3	4	-	ビジネス	一人	Fri Aug 21 00:00:00 JST 2015	YK2722	40代	男性	29
B_ビジネス	10_福岡	10979	博多駅前エスビーホテル	3月28日に宿泊。駅からとかく便利。朝食のおかずの種類豊富で良かった。	3	3	4	3	3	3	4	レジャー	一人	Sat Mar 28 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	147709	博多グリーンホテル１号館	値段のわりに、駅から近く、新しく、部屋の照明、給湯等設備が良かったですしいて望むなら、椅子がリクライニング付きであれば最高です	4	4	5	5	4	4	-	ビジネス	一人	Tue Jul 14 00:00:00 JST 2015	せい１０１２	50代	男性	2
B_ビジネス	10_福岡	18373	ホテル　ニューシンプル	夜１１時頃にチェックイン予定で、翌朝の出発も早かったので、シンプルすぎるこちらに宿泊。とりあえず、寝られる場所さえ確保できればよかったので選びました。一人利用でしたが、グループ向けの部屋のプランが最安だったので利用。二段ベットが設置されていましたが、もちろん一人で利用できます。相部屋ということではないです。トイレシャワーは共用。まるで「寮」です。今回はチェックインからチェックアウトまでが短いので利用しましたので、そういう場合はかなりお得に泊まることができると思います。	3	2	4	2	2	2	-	ビジネス	一人	Wed Nov 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	3089	プラザホテルプルミエ	新しいので綺麗ですが立地が良い以外はその程度です。	4	3	4	5	4	4	3	ビジネス	一人	Mon May 11 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	2772	ソラリア西鉄ホテル	何と言っても立地のよさ！天神の真ん中にあり，私鉄，バス，地下鉄どれにもアクセスしやすく，移動にとても便利です。部屋も広く，とても快適でした。以前とフロントの位置が変わっていて，少し戸惑いました。６階にあるので，その点知らない人はちょっと困ることがあるのかなと思ったりもしました。福岡に行くときには，また利用したいと思います。	5	4	5	5	4	5	-	レジャー	一人	Tue Aug 18 00:00:00 JST 2015	おはよう2001	50代	女性	6
B_ビジネス	10_福岡	52910	ＨＯＴＥＬ　ＡＺ　福岡和白店	喫煙出来る部屋に泊まったが、煙草の煙りが窓を開けても外に抜けなかった。妻と２人だけなら、ラブホの方が値段やサービス面を考えれば断然に良いと思う。良かったのは、駐車料金が掛からなかった事と、食べる所が近隣に有った事と予約出来た事位。	2	3	2	2	2	2	3	その他	家族	Mon Oct 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	140977	ＪＲ九州ホテル　ブラッサム博多中央	素晴らしいビジネスホテルです。	5	5	5	5	5	5	5	レジャー	家族	Fri Jul 17 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	54960	二日市グリーンホテル	GWに利用させていただいて、二回目の利用です。料金がとてもお安くて、嬉しいです。ホテルに入るときは、一階の飲み屋さんでカラオケの音がしていたので、心配でしたが、部屋に入ったら、さほど気にならなかったです。備品も、必要なものは揃っているので良かったです。駅からも近くて、コンビニも２つ近くにあるので、とても便利です。また、利用させていただきたいと思っています。	5	5	5	5	5	5	-	レジャー	一人	Sun Sep 20 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	2772	ソラリア西鉄ホテル	なんといっても立地が最高でした！シャワーの温度調整が面倒だったこととポットの中が錆びていたのを見てしまって少し残念でしたが、部屋も広く全体的に綺麗で大変寛げました	5	5	5	5	4	4	-	レジャー	恋人	Sat Jun 13 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	603	セントラルホテル　フクオカ	天神・地下街に近くとても便利。朝食が最高に美味しかったです。皆さん親切でした。	5	4	4	4	4	4	5	レジャー	家族	Sat Jul 11 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	17701	博多グリーンホテル天神	満足しています。ただ、チェックアウト時に対応した受け付けの女性が部屋の鍵をバン！という音がするような、取り扱いで、置いていたことと、足音が聞こえたのが、気になりました。乱暴に扱うということは、利用者をも、乱暴に扱うのと、同じです。チェックイン時の対応は完璧でしたが、チェックアウト時は最悪です。	4	4	5	5	5	4	-	ビジネス	一人	Sun Mar 01 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	8910	プレジデントホテル博多	1月16日に宿泊しました。博多駅より送迎車のお願いを電話しましたが、迅速に迎えに来ていただき、たいへん満足しております。博多駅からは、歩いても適度な距離だと思いますが、大きな荷物がある場合は送迎車のお世話なったほうがいいかも。	4	4	3	4	4	-	-	レジャー	一人	Fri Jan 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	74692	ホテルニューガイアイン中洲東（旧：トラストイン博多）	寝るだけなら問題ありません。デラックスキャビンは寝具もよく快適に眠れました。大浴場は早朝５時から利用しましたが、サウナが休止中で残念でした。	3	3	3	2	2	4	-	レジャー	一人	Fri Feb 20 00:00:00 JST 2015	くろぶた1438	50代	男性	221
B_ビジネス	10_福岡	9239	ホテル一楽	博多駅近く等ホテルがなく宿泊しました。旅館の風情があり変わりなく過ごせました。フロントもテキパキし好印象です。大浴場が、あるのは救われます。２つ程苦言を。１．利益が出たらトイレ洗浄付きにして下さい。２．朝食のコーヒー。まだあったのかという大昔のマックのコーヒー。味噌汁が美味しかっただけに半分しか飲めなかったです。隣のセブンイレブンのコーヒーを買いに行きました。次回から積極的に泊るとは言いずらいです。	3	4	2	3	1	3	3	ビジネス	一人	Fri Apr 17 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	76922	博多東急ＲＥＩホテル	立地もサービスも対応も良く、いいところだと思っていましたが、ほろ酔い気分で戻った後、ドリンクの残りを冷蔵庫に入れようとしたところ、庫内に髪の毛らしいゴミの束があり、一瞬にして酔いは覚めました。フロントに言って掃除をしてもらいたいところでしたが、相方が朝早かったのであきらめ、自分で片付けました。洗面のゴミ箱も変に中央に置かれており、動かしましたよ。記念日だったのに気分が沈みました。	4	4	5	5	4	3	-	レジャー	家族	Sat Sep 26 00:00:00 JST 2015	みかんのはこ	40代	女性	6
B_ビジネス	10_福岡	108259	ホテルアクティブ！博多	２泊させていただきました。博多訪問の際は、常に候補に挙がるものの満室になっていることも多い施設様です。今回は、ラッキーなことに禁煙部屋が空いており速攻で予約させていただきました。朝食無料はもちろん、ホットドリンクサービス、洗濯乾燥機の使用も無料といったハイパフォーマンスやサービス含め非常に好意的にとらえられる評価です。また、ビジネス街にも近く、ビジネス客層の利用頻度が高いことも納得です。今回は、リピーターの方が多かったのか、口コミのサービスが功を奏しているのか、ランドリールームが大盛況でした。チェックイン後の早い時間帯も混雑しており、なかなか空きが出ない状況だったのが唯一残念だったところ。しかし、それもこちらの施設様の良さを理解している方々が来訪されているからこそであり、口コミが紹介された方々がこちらの施設の攻略法？使い勝手の良さ？を伝えていらっしゃるからこそと思います。至れり尽くせりのサービスもあると思いますが、提供されるサービス・価格面いずれを見ましても最高評価といってよいでしょう。	5	5	5	5	5	5	5	レジャー	一人	Sat Jan 24 00:00:00 JST 2015	星の原６３	40代	男性	46
B_ビジネス	10_福岡	18653	ホテル　エトスイン博多	風呂、朝食、サービス、価格と満足しており、良く宿泊します。	4	5	3	4	3	5	4	レジャー	一人	Sun Jun 21 00:00:00 JST 2015	小倉競輪祭	60代	男性	37
B_ビジネス	10_福岡	18952	福岡サンパレスホテル＆ホール	7月の連休に利用しました。フロントの方などの対応も爽やかで気持ちの良いものでした。繁忙期のため、シングルルームにエキストラベットでの対応でしたが、それほど狭ぜましく感じることもありませんでした。また、機会がありましたら利用させてもらいます。	4	4	3	4	4	4	4	ビジネス	友達	Sat Jul 18 00:00:00 JST 2015	どんどんぱっち	20代	男性	1
B_ビジネス	10_福岡	119	ホテル法華クラブ福岡	９月１６日、１７日に宿泊しました。ビジネス出張で良く利用させて頂いてます。本当に悪いところが無いホテルだと思います。博多駅から少し遠いくらいかな。室内は照明が明るく過ごしやすくビジネ利用には最適なホテルだと思います。	5	5	4	5	5	4	-	ビジネス	一人	Wed Sep 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	572	グランドハイアット福岡	good	5	5	5	5	5	5	5	レジャー	一人	Thu Aug 20 00:00:00 JST 2015	asahilyu	40代	女性	108
B_ビジネス	10_福岡	135363	ＳＰＡ　＆　ホテル　アビネル　福岡	もう利用させて頂くようになってから、数度となりますが、大変快適ですね!!今後も利用させていただきますので、よろしくお願いいたします。	5	5	4	3	4	4	4	レジャー	一人	Sat Dec 05 00:00:00 JST 2015	kazutainopapa	40代	男性	7
B_ビジネス	10_福岡	8287	デュークスホテル博多	何年か前に泊まった時に落ち着いた雰囲気が印象的でまた宿泊。空調も独立になってて良くなりました。アメニティーも豊富でタオルもバスタオル以外に2枚あるのがさすが！大浴場とか温泉売りにしてるのにタオルけちるライバルとは違います！朝ご飯も上品でいいんですが、出来ればコーヒーだけは気軽にお代わりできる様になればと思います。新しくはありませんが、雰囲気がいいし掃除もきれいなんで心地よいし文句ないかな！	5	5	5	5	5	4	4	その他	一人	Tue Mar 17 00:00:00 JST 2015	kei316	40代	男性	4
B_ビジネス	10_福岡	147612	ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）福岡天神	新しいので部屋は綺麗だし、加湿器もエレベーター降りたらすぐ貸出コーナーがあり分かりやすかった。ご厚意で部屋をアップグレードしていただいたのだが、1人で宿泊だったので、クイーンサイズのベッドの部屋をあえて選んだのだが、ツインルームのシングルユースになってしまい、部屋自体は広いけど…嬉しいやらなんとやら…だった。部屋に余裕があるのなら、チェックイン時に提案として選択できるようにしていただけると嬉しい。	4	4	4	4	5	5	-	レジャー	一人	Sat Jan 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	5012	天然温泉　八百治の湯　八百治博多ホテル	立地、部屋、サービスとも”問題なし”でしたが、ひげそりが貧弱でした。	4	4	4	5	3	4	-	ビジネス	一人	Wed Jun 17 00:00:00 JST 2015	suna7706	50代	男性	10
B_ビジネス	10_福岡	11314	ベニキアカルトンホテル福岡天神（旧：サットンホテル福岡天神）	初めて訪れた土地の為、ホテルを探すのも手間取るかと思いましたが、繁華街から大通り沿いに歩いて少しの場所なので、迷うことなく到着できました。価格で選んだので部屋が多少狭かったですが、気になるほどではありませんでした。朝食バイキングは、二日目に多少違うメニューがあったので良かったです。アメニティは、フロントで自由にいただくことができるので困りませんでしたが、案内があればもっと良かったです。また機会があれば宿泊したいです。	4	4	4	4	4	4	4	レジャー	家族	Sat Mar 28 00:00:00 JST 2015	みるる４４	40代	女性	2
B_ビジネス	10_福岡	108259	ホテルアクティブ！博多	博多駅から近く、周辺で夕食をするにも便利だった。お部屋は狭いが、セミダブルのベットで寝心地が良く、お風呂も2階に浴室があり、ゆっくり利用出来て良かった。また、朝食のバイキングも種類が豊富で美味しかった。難点は、備え付けの部屋着が厚手で暑くて着れなかった事かな。	4	3	5	3	3	4	4	レジャー	友達	Wed Jul 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	18163	Ｒ＆Ｂホテル博多駅前	博多駅に近く便利でした	4	2	5	3	1	2	-	レジャー	友達	Fri Nov 06 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	75183	ＨＯＴＥＬ　ＡＺ　福岡金の隈店	初めて宿泊しました。フロントの方の対応も大変良かったです。部屋は寝るだけなので十分だと思いますが、１つ気になったのが部屋の灯りが少し暗いかなと思います。もう少し明るくても良いかと思いますが・・・。朝食は無料でいただけたのは良かったです、品数は十分だと思います。機会が有ればまた利用したいと思います。	3	3	3	3	3	3	3	レジャー	家族	Wed Dec 30 00:00:00 JST 2015	ムラ0207	40代	男性	2
B_ビジネス	10_福岡	79344	ダイワロイネットホテル博多祇園	近年のビジネスホテルでは、群を抜く素晴らしいさで、いつも利用しています。	5	5	5	5	5	5	-	ビジネス	一人	Sun Mar 22 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	54226	東横イン博多西中洲	朝の食事が他の東横インに比べても非常に質素すぎるくらいにバラエティー性がない。	4	5	5	4	5	4	2	ビジネス	一人	Fri Jul 10 00:00:00 JST 2015	ヨッツ4402	50代	男性	4
B_ビジネス	10_福岡	12562	ザ・レジデンシャルスイート・福岡	部屋とても広く大満足です。シティホテルよりも観光気分を味わえます。空調、浴室等設備はやや古目ですが特に気にならない程度です。立地駅から歩いて10から13分ほどかかり、夏に徒歩は辛かったです。かと言って駅からタクシーを使う距離でもなく。繁華街からはやや離れているので、天神、中洲メインでしたらあまりおすすめしません。サービス禁煙が満室でしたが、禁煙希望の旨事前に電話にて伝え、消臭対応をしていただけました。サービスは良いと思います。今回は天神メインだったので、若干不便さを感じましたが、臨海地域、ヤフオクドーム等メインでしたらおすすめです。	4	3	2	4	2	3	-	レジャー	友達	Fri Aug 07 00:00:00 JST 2015	はっちゃん☆★	20代	女性	2
B_ビジネス	10_福岡	548	東洋ホテル＜福岡＞	少し古さというか？昔の高級ホテル？というものも感じたが、駅に近く部屋も広くて満足しました。	4	4	5	4	4	4	-	レジャー	一人	Fri Jan 09 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	108259	ホテルアクティブ！博多	今回初めて利用しました。JR博多駅からも近く、非常に便利です。部屋も大きく、大浴場つきなのでゆっくり休めました。朝食も十分満足のいくものでした。コスパも非常に良いので、福岡出張の際はまた利用させて頂きます。	5	5	5	5	5	5	5	ビジネス	一人	Tue Apr 21 00:00:00 JST 2015	dshock	30代	男性	3
B_ビジネス	10_福岡	108259	ホテルアクティブ！博多	立地がイイです。博多駅も中州の屋台も徒歩圏内でとても便利でした。お部屋も綺麗でタバコのニオイなども無く、良かったです。禁煙室謳っていてもニオイ残っているトコもありますから…。飛行機が早い時間だったので朝食付きにしましたが、正直期待してなかったけど普通においしかったです。バイキングなのでおなかいっぱいになりました（笑）。４人でしたがシングル４部屋押さえられたのもポイント高かったです。博多駅周辺で泊まる時はまた利用したいと思います。	5	4	5	4	3	3	4	ビジネス	仕事仲間	Sat Apr 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	11314	ベニキアカルトンホテル福岡天神（旧：サットンホテル福岡天神）	アメニテイが少ない。せめて、ひげ剃りが欲しかった。その他は、不満ありません。	4	3	4	4	2	4	-	ビジネス	一人	Thu May 21 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	80686	二日市温泉　大観荘	福岡への出張でした。普通でしたら博多駅近くに泊まるのですが、翌日午前が余裕があったので、温泉もいいなと思い予約しました。お湯は最高でした。朝食も十分で非常に満足し、また行こうという気持ちになりました。唯一の欠点は駅からの距離です。夕方・朝に駅ーホテルのバスを３０分に１本くらい出されたらいかがですか？もっとお客さんが増えると感じました。あんまり増えると予約がとりにくくなるから・・・・・困りますが(笑)	5	5	3	4	5	5	5	レジャー	一人	Fri Nov 27 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	18517	アンカーホテル博多	今回出張で利用しました。安価なホテルを選んだので多少のことは覚悟していたのですが、駅から微妙な距離がありロケーションは△（もっと駅前だと思っていた。）部屋が狭いのはしょうがないのですが窓も締切ってあり採光も全くなし。当然カビ臭いです。朝食はパンと飲み物とあらかじめ書いてあったので期待していなかったのでそのまんまでした。サラダくらいあるとうれしかったのですが。まあ朝食付きでこの値段ならこんなもんか？チェックアウトの日に３時間くらい荷物を預かってもらったのですがその時の対応は良かったかな。	2	2	2	2	2	2	3	ビジネス	一人	Fri Mar 06 00:00:00 JST 2015	マイケル7113	40代	男性	16
B_ビジネス	10_福岡	665	キャナルシティ・福岡ワシントンホテル	到着した日に「寒がりなので、毛布を一枚追加してほしい」とお願いしたところ、すぐに対応してくれて好印象だったのですが。連泊の最後の日、15時ごろ部屋に戻るとフロアごと清掃が終わっていないようでした。後で別階に泊まっていた二人の連れに聞くと、全部のフロアが清掃中だったそうです。運動してきたのでお風呂にはどうしても入りたく、お風呂を使ってしばらくするとフロントから電話がありました。「お客様、フロントでございます。本日お掃除はどういたしましょうか？」本当にこのままのフレーズでした。掃除はしてもらうのが当たり前だし、終わっていないことを詫びる一言があってもいいのではなかったかと思いました。一緒に連泊した連れの部屋の清掃は少し甘いようで、風呂に長い髪が残っていたり、便器の中にストローがあったりしたようです。立地はいいですが、二度と使うことは無いと思います。	3	2	4	3	3	3	-	レジャー	一人	Sun Dec 27 00:00:00 JST 2015	イタリア貴族	40代	男性	19
B_ビジネス	10_福岡	79344	ダイワロイネットホテル博多祇園	福岡出張の時利用させて頂いております。ロイネットホテルは、名古屋、大阪でも利用しましたが、お部屋の質感は高いと思います。ズボンプレッサー常備設置がビジネスマンにはうれしいところです。空港迄10分程度で移動できること、中州も近く駅近なところも良いところです。朝食のレベルが若干ロイネットホテルはどこもグレード低いですね	5	4	5	5	5	4	3	レジャー	一人	Mon Jun 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	2325	ホテル日航福岡	今回で2回目の利用となりますが、すべてにおいて満足でした。また是非利用させていただきます。	5	5	5	5	5	5	5	レジャー	家族	Mon Aug 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	130055	サットンホテル　博多シティ（旧：サットンプレイスホテル博多）	The room was too hot for me.	3	4	5	4	3	4	-	レジャー	一人	Sun Jan 11 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	43964	ベッセルホテル福岡貝塚	お値段の割にはよかったです！実家も近いしまた利用します	5	4	3	4	4	4	4	レジャー	家族	Sun Feb 01 00:00:00 JST 2015	makken01	50代	男性	14
B_ビジネス	10_福岡	79344	ダイワロイネットホテル博多祇園	夜間に台風通過の宿泊でしたが、何の問題もなく安心して過ごせました。創りがイイのでしょう。博多駅と会社の中間点に位置して、中洲へも一本道、ロケーション的には申し分ないので数年来の利用です。清潔感があるのですが、最近になり部屋狭部や建物共有部に老朽化が目につくようになったかなぁ。（我慢できる範囲ですがね）一点、やよい軒の朝食時の空調、何とかして欲しい！椅子、テーブルはひんやり、ご飯も冷める前にかき込まなきゃ、、、。	4	5	5	5	4	4	1	ビジネス	一人	Tue Aug 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	76922	博多東急ＲＥＩホテル	初めて利用いたしました。対応が良くとても気に入りました。	3	3	3	3	3	3	3	ビジネス	一人	Wed Dec 09 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	16445	リッチモンドホテル博多駅前	夏フェス参加の為に宿泊させていただきました。天神も良かったのですが、この度駅前にしました。フロントの女性の対応もとても好感が持てました。今まで泊まった福岡のビジネスホテルで一番満足しました。又よろしくお願いします。	5	5	4	5	5	5	5	レジャー	一人	Sun Jul 26 00:00:00 JST 2015	投稿者	na	na	na
