分類	エリア	施設コード	施設名	テキスト	総合	サービス	立地	部屋	設備・アメニティ	風呂	食事	旅行の目的	同伴者	宿泊年月	投稿者	年代	性別	投稿回数
B_ビジネス	09_大阪	108722	アルモニーアンブラッセ大阪	8月28日宿泊しました。入り口がちょっと分かり難かったのですが、それ以外は全て大満足でした。女性目線で気配りが行き届いていて、友人にも薦めたいと思います。それと夕刊までいただいたホテルは初めてです。	5	5	3	5	5	4	5	レジャー	一人	Fri Aug 28 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	147805	ザ　パーク　フロント　ホテル　アット　ユニバーサル・スタジオ・ジャパン（Ｒ）	子どもと3人で利用しました。思いがけず、良い部屋にグレードアップして頂けて、とてもいい想い出ができました。また、利用させていただきたいと思います。	5	4	5	4	3	4	-	レジャー	家族	Thu Nov 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	16006	コンフォートホテル大阪心斎橋	①大阪　繁華街の中心に宿泊するのは、初めてです。大阪では、強力に禁煙が進められているためか、ほとんどの施設が禁煙です。当ホテルでも、入館前に喫煙しておこうとするお客がホテル玄関前でたばこを吸っており、玄関前は吸い殻だらけです。この吸い殻を従業員さんが丹念に集めておられる。唯一コンビニの入口付近には、灰皿スタンドが設置されておりました。翌朝、当ホテルの横で、たばこを吸いました。道路反対側の飲食店のご主人が、植え込み等も含めて道路の吸い殻拾いをされていました。私は携帯灰皿持参ですから、道路を汚すようなことはしません。禁煙はそれで良しとしなければなりませんが、分煙の方針で、喫煙場所を設けてほしいと感じました。②フロントでのコーヒーサービス：コーヒーサービスを知らずに、他の飲料を購入してしまいました。もっと積極的にPRしてもらった方が良いと思います。	5	5	5	5	4	5	4	レジャー	一人	Thu Feb 26 00:00:00 JST 2015	john7204	70代	男性	1
B_ビジネス	09_大阪	137977	サンメンバーズ大阪梅田	古いとの口コミを聞いて覚悟しておりましたが、全く問題なく、とても清潔感があり快適に過ごしました。部屋も広めで、ちょっとしたくつろげる空間があり、また照明の雰囲気がとてもよかったです。ベッドサイドにラジオが備わっており、音楽が聴けてとてもリラックスしました。クローゼットも広く、姿見もあって…唯一お風呂は狭かったですが、全体的に落ち着いた雰囲気でとても満足しました。また機会があったら利用したいです。	5	5	5	5	4	3	-	レジャー	一人	Fri Dec 18 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	217	湯元「花乃井」　スーパーホテル大阪天然温泉	出張も何回もあると普通のビジネスホテルではお風呂が小さくゆっくり気分にならないので、温泉があるということでここのホテルに決めました。お風呂は、あまり大きくはないのですが、きれいで十分満足できました。しいて言えば温度が少し高いかなって感じです。それと、土地勘がなく、食事がどこに行けばよいかわからかったので、ホテル外のお食事マップなんかもほしいです	5	4	3	5	3	5	-	レジャー	一人	Mon Jun 08 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	16608	ホテル　イルグランデ梅田	立地施設料金と3拍子揃っています。	4	3	4	3	3	3	4	ビジネス	一人	Tue Mar 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	892	ホテルオークスアーリーバード大阪森ノ宮	昔から使わせてもらっています。翌日が森ノ宮近傍だったため、久しぶりに宿泊しました。１Ｆコンビニも便利に使いました。ただ、室内の照明が暗いと感じました。その点だけ残念です。個人的には立地も申し分なく、価格も安い設定で大変助かりました。	3	3	4	3	3	4	-	ビジネス	一人	Mon Mar 02 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	50188	アパヴィラホテル＜大阪谷町四丁目駅前＞（アパホテルズ＆リゾーツ）	久々のシングル５５００円。大満足。	5	5	5	5	5	5	5	ビジネス	一人	Tue Apr 28 00:00:00 JST 2015	sawabe-enter	50代	男性	82
B_ビジネス	09_大阪	607	ホテルコンソルト	駅から近くて便利。宿泊代も手ごろ。無料駐車場もあり、常に利用させてもらっています。	4	4	4	4	4	-	-	レジャー	一人	Mon Oct 12 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	16333	ニューオーサカホテル心斎橋	心斎橋に近くて立地は大変いいです。部屋は口コミにありましたが、狭いです。ベットも小さかったですが、寝心地はよかったです。朝食のバイキングも、種類が少なめでは、ありましたが、美味しかったです。禁煙ルームがなかったので、喫煙ルームで消臭剤が、置いてありましたが、なぜか仁丹のにおいが消えませんでした。	4	4	5	2	4	3	4	ビジネス	家族	Tue Oct 06 00:00:00 JST 2015	さとのママ	50代	女性	1
B_ビジネス	09_大阪	144957	三井ガーデンホテル大阪プレミア	仕事の出張で利用させていただきました。どうにもこうにも大阪のホテルがとれず、やっとこちらのホテルの予約が取れました。ツインのシングルユースｘ２部屋。お部屋の広さは大満足。コンセントの数も十分、お部屋もきれい。フローリングで、お部屋を入った玄関？でくつを脱ぎ、スリッパを履くというスタイルは、一緒に行ったアメリカ人同僚が日本っぽくっていい！と喜んでいました。バストイレ別なのもよかったし、朝出勤の支度しながらテレビの時間チェックができたのもよかったです。テレビは日本製！たぶんハイビジョンかな？大きなテレビで、画像がよかったです。仕事でくたくた、汗だくになって帰ってきて、すぐに大浴場に直行できたのはよかったです。大浴場は、外国の方たちの話し声がちょっとうるさかった以外はよかったです。時間があまりなかったのと、外国の方たちが多かったので、混み合うかな？と思い今回は朝食を頂きませんでしたが、次回機会があればパートナーと宿泊し、朝食を頂いてみたいです。ホテルの方たちのサービスもよく、お部屋でマッサージをお願いしましたが女性の方で優しい方にきていただき、ゆっくりとできました。	5	5	4	5	5	4	-	ビジネス	仕事仲間	Mon Aug 03 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	128487	ハートンホテル北梅田	何度か利用しています。内装は綺麗でコスパも悪くないと思います。部屋がもう少し広ければと思いますが、こんなもんでしょう。引き続き利用したいと思います。	3	3	3	3	4	3	-	レジャー	家族	Mon Oct 26 00:00:00 JST 2015	ssktakotako	40代	男性	32
B_ビジネス	09_大阪	4825	ビジネスホテル関西	従業員の方も親切で、必要な物は一通り揃っていました。お部屋もバスルームもキレイにお掃除してあり良かったのですが、換気扇がついていないのには驚きました。建物の構造上仕方ないのかんと思いつつ、ちょっと不思議でした。	3	3	4	3	3	2	-	ビジネス	一人	Sat Oct 31 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	5585	サニーストンホテル（第１）	駅からも近く、場所は便利で問題ないですが、シャワーのお湯は温度変化が激しいし、久々にシャワートイレじゃないトイレに出会いました。値段が安いので仕方が無いのかもしれませんが、、、	2	3	4	1	2	-	-	ビジネス	一人	Tue Jun 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	810	ホテルコスモスクエア国際交流センター	３月９日～１２日まで３連泊しました。何度もリピートしています。今回は１泊のプランと２泊のプランの組み合わせになったのですが、３泊とも同じ部屋にして頂けました。１泊目は缶ビール付きで、２泊目３泊目のプランは清掃なしを選びました。２泊目３泊目は仕方がないとは思いますが、なくなったティッシュペーパーの補給がされてなくて、歯ブラシも置かれてなかったのはちょっと予想外でした。フロントに言ったらもらえたのかな？でも便利なのでまた利用したいです。	5	3	5	5	3	5	-	ビジネス	仕事仲間	Tue Mar 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	79477	ホテル中央　オアシス	新今宮駅から、すぐの立地なので、ビジネスにも遊びにも、いいとこだと思います。ホテルも綺麗で、コスパは最高です。	5	5	5	4	5	4	-	ビジネス	仕事仲間	Mon Oct 26 00:00:00 JST 2015	ビガート	40代	男性	14
B_ビジネス	09_大阪	53383	サウナ＆カプセル　AMZA（アムザ）	リピートです。立地もいいし天候に左右されないので助かります。また難波へ行く際は予約すると思います。	5	4	5	4	4	5	5	レジャー	一人	Mon Feb 09 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	15596	ビジネスホテル来山北館	駅からも非常に近く便利がよい。新世界・アベノハルカス・ＵＳＪ・難波など観光に非常に近く良かった。５Fの女子のトイレがあまり良くなかった。宿泊代も非常に安く良かった.外国の滞在者のエチケットの悪い方が多くお風呂の脱衣所や中まで外用スリッパを履いて来て、床をぬらしてにしていた。習慣の違いなのかあれは困りました。	4	4	5	3	4	4	-	レジャー	家族	Sun Nov 15 00:00:00 JST 2015	TTgon	40代	男性	1
B_ビジネス	09_大阪	79471	ＦＩＲＳＴ　ＣＡＢＩＮ（ファーストキャビン）　御堂筋難波（なんば）店	立地が良かったです。ただ、お手洗いがもう少し近ければ良かったかなと思いました。	4	3	5	4	4	3	3	レジャー	一人	Sat Jun 20 00:00:00 JST 2015	ぶひぶひ９	50代	女性	10
B_ビジネス	09_大阪	130710	ホテル大阪	連泊です。駅から近いし、部屋（洋間）は想像してしていたよりきれいで、なにより楽天専用シャワールーム（ドライヤー・トイレ・鍵付き）がよかったです。もしこれがなければ連泊はちょっと考えたかも。シャワー室内のトイレはきれいですがホテルの作り上かなり狭目です。仕方なしです。アメニティで髭剃りがなく男性専用だしあったらなお良かったですが、準備してたし問題無しです。２１時以降シャッター閉まります。横のドアから出入りできるから大丈夫だけど、受付が閉まるのに併せて受付前のお湯ポットもなくなってしまったので夜カップ麺が食べられなかったのがちょっと残念でした。受付はどの方も親切でとても印象よかったです。全体として価格相応以上のサービスはありました。近くに行く機会があればまた使いたいです。	4	4	4	4	3	-	-	ビジネス	一人	Wed Mar 18 00:00:00 JST 2015	さたけ 滋	40代	男性	12
B_ビジネス	09_大阪	5584	新大阪サニーストンホテル	今回ビジネス利用目的です。　宿泊翌日に始発の新幹線で帰る必要があったため、新大阪駅に近いこととリーズナブル料金で選びました。　朝食無しの宿泊のみ利用でした。　良かったです。	4	4	4	4	4	4	-	ビジネス	一人	Fri May 22 00:00:00 JST 2015	androidSH	60代	男性	1
B_ビジネス	09_大阪	115	ホテル京阪京橋	ゆっくりさせて頂きました。	5	4	5	5	5	4	4	ビジネス	一人	Wed Nov 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	28127	ダイワロイネットホテル四ツ橋	立地が良くコンパクトにまとまっている。次回も利用したいです。	3	3	4	3	3	3	-	ビジネス	一人	Wed Oct 07 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	114	ホテル京阪天満橋	現地でランクアップの部屋にしたので評価できません。普通のツインの部屋ですが、天井灯が自宅のように明るいのがよかったです。間接照明の部屋は、目が悪くなると見えにくいのでこのように明るい部屋が良いです。駅から近いです。このランクにしては風呂も普通サイズでよかったです。	4	3	4	3	3	3	-	ビジネス	仕事仲間	Sun Mar 01 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	14370	ホテル　ライブアーテックス	ＧＷ中でしたが、ＣＰ最高です。	5	4	5	5	5	4	-	レジャー	家族	Tue May 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	14148	アズガーデン日本橋	立地はまずまず連泊のゴミ捨ては面倒だけど、値段相応ですね。施設内でゴキブリがいたのは初めてです。	2	3	4	2	3	-	-	レジャー	一人	Mon Jun 15 00:00:00 JST 2015	プレマーシー8481	40代	男性	2
B_ビジネス	09_大阪	53383	サウナ＆カプセル　AMZA（アムザ）	出張の際に初めて利用させていただきました。カプセルホテルではありますがサウナも食事も良かったです。残念なのは、カプセル内のコンセントが使用できなかったことです（電気が通っていなかったため、スマホを充電することができませんでした）。コストパフォーマンスが非常に高いため、また機会がありましたら利用させていただきたいと思います。	4	4	5	4	3	5	4	ビジネス	一人	Wed Apr 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	43720	ホテル　サンプラザ２	部屋は広いとは言えないけれど、ゆっくり過ごせました。シャンプー、リンス、洗剤も低コストで販売されていて便利。そして、立地条件が駅近で良かったです。次行くときもリピーターとして利用したいです。	4	3	5	4	4	3	-	レジャー	友達	Mon Mar 16 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	108391	東横イン大阪なんば府立体育会館西	何も困ることなく、総じて一般的な感じでしたが、接客はとてもよかったです。	4	4	4	4	4	3	4	ビジネス	一人	Tue Mar 10 00:00:00 JST 2015	ゆうとこうきさな	40代	男性	4
B_ビジネス	09_大阪	70322	ホテルブライトンシティ大阪北浜	とても綺麗で過ごしやすかったです。駐車場が有ったら良かったと思います。	4	4	4	5	4	4	-	レジャー	家族	Sat Sep 19 00:00:00 JST 2015	Big_ｗave	40代	男性	2
B_ビジネス	09_大阪	38677	ホテルトラスティ心斎橋	クリスマスシーズンに行ったのですが、外観とツリーが綺麗でした	4	4	4	4	4	4	-	レジャー	恋人	Thu Dec 24 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	137826	レム新大阪	新大阪駅直結で、翌朝早くに新幹線での出発だったので大変便利でした。朝食も美味しかったです！	4	4	4	4	4	2	4	レジャー	一人	Sun May 31 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	1469	ホテルシーガルてんぽーざん大阪	梅田界隈が取れず初めての利用でした。周辺はコンビニ、スーパー、飲食店もあり不便は無い。館内も古さは感じるが清潔です。備品に衣類用の消臭スプレーとハンドソープがあれば良かったと思いました。	4	4	3	5	3	4	-	レジャー	一人	Thu Oct 29 00:00:00 JST 2015	なかやん9790	40代	男性	20
B_ビジネス	09_大阪	2614	大阪新阪急ホテル	立地が良かった！	5	5	5	5	5	5	5	ビジネス	一人	Wed Nov 25 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	372	ホテルグリーンプラザ大阪	フロントの対応がよく、駐車場も無料で立地大変いいと思います。昔から一度泊まってみたかたっと思っていました。ただ、部屋の古さは少し感じます。	4	4	5	3	4	3	-	レジャー	友達	Tue Nov 24 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	52852	スーパーホテルＪＲ新大阪東口	便利	5	4	4	5	4	-	-	レジャー	友達	Fri Jul 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	16608	ホテル　イルグランデ梅田	使いやすいホテルです。立地もよかった。リーズナブルでした。	4	3	4	3	3	3	-	ビジネス	一人	Fri Jun 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	147778	ＨＯＴＥＬ　ＣＥＥＤＳ	寝るだけなら料金的にもいいですが、以下の項目は改善してもらいたいです。・部屋に時計がない・冷蔵庫にドリンクはあるが、ホットの飲み物がない・モーニングコールの設定方法がわからない・風呂場に鏡がない・エアコンがついているのに窓が開いている	3	3	4	2	2	2	-	ビジネス	一人	Fri Oct 02 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	770	ホテル大阪ベイタワー	49階でした。景色も良く、ベッドも寝心地が良くグッスリ眠れました。ありがとう。	4	4	5	5	4	4	-	レジャー	一人	Sun Aug 16 00:00:00 JST 2015	kei07304311	50代	男性	56
B_ビジネス	09_大阪	877	尼崎セントラルホテル	駅から近く商店街(飲食店)も近く便利な立地ですが、キャバクラや飲み屋街の一角で夜中まで何かと騒がしかったです。ホテル自体は従業員の方々もご丁寧な接客を頂き、部屋も綺麗で過ごし易かったです。また宿泊します。	4	4	2	4	4	3	2	ビジネス	一人	Thu Aug 20 00:00:00 JST 2015	20140326	40代	男性	5
B_ビジネス	09_大阪	68244	アパホテル＜大阪肥後橋駅前＞	掃除が出来てないと思います。玄関フロアーもゴミが散らばってましたし。建物に割には掃除がダメですねアパホテルさんせっかく大きくなっているのですから掃除担当役員を専属で作ったらいいと思います。また従業員の身だしなみも同じでした。	2	2	4	2	2	3	2	ビジネス	一人	Mon Mar 23 00:00:00 JST 2015	syuing	50代	男性	1
B_ビジネス	09_大阪	19987	ホテルマイステイズ大手前	洗練されたシティホテルで交通の便もよく、快適に過ごせました。また、利用したいと思います。	4	4	4	4	3	3	-	レジャー	恋人	Thu Feb 12 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	70322	ホテルブライトンシティ大阪北浜	３月１４日から２泊しました。立地も良く、お部屋も広くてきれいでとても快適に過ごせました。とくにバストイレが別になっていて、バスタブが大きくゆっくり過ごせました。初めての宿泊だったのですがまたぜひ利用させていただきたいと思いました。フロントの方の対応もとても良かったと思います。	5	5	5	5	4	5	-	レジャー	一人	Sat Mar 14 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	09_大阪	16006	コンフォートホテル大阪心斎橋	寝やすいベッドでした。周辺は飲み屋街というか歓楽街なので、夜にこまることはありません。朝もたくさん食べ物があって良かったです。	5	3	5	4	3	3	3	ビジネス	一人	Mon Mar 02 00:00:00 JST 2015	UM77	30代	男性	3
B_ビジネス	10_福岡	437	博多中洲ワシントンホテルプラザ	場所的に非常に便利で、利用しやすい。	5	3	5	4	2	3	-	ビジネス	一人	Wed May 20 00:00:00 JST 2015	Dongdong	60代	男性	20
B_ビジネス	10_福岡	9367	浜の町病院前S.Bホテル（旧：北天神エスビーホテル）	9月10日に宿泊しましたが、近くの会議に出席するためにこちらに予約しましたが、とても良かったです。次回の出張の際にも宿泊したいと思います。	5	5	5	5	5	5	5	ビジネス	仕事仲間	Thu Sep 10 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	2325	ホテル日航福岡	12月26日サンパレスのライブで友人と１泊しました。チェックインの時、部屋の準備がまだということで、喫茶室の無料券をいただき、20分ほど過ごしました。それでもまだと言われて、ロビーのソファーで待ちました。やっと通された部屋はスイートルームで驚きました。新婚旅行でも利用したことがなかったので友人とはしゃいでしまい、スムーズにチェックインできなかったことで嫌な気分にはなりませんでした。風呂のシャワーの使い方が全くわからず係りの方に来てもらい、またもトラブルか？でも、朝食が大変美味しかったし、フランス人のオムレツ担当の方と英語でちょこっと話せたのでそんなことも吹っ飛んでしまいました。贅沢な１泊旅行で満足です。	5	4	5	5	4	-	5	レジャー	友達	Sat Dec 26 00:00:00 JST 2015	metaler38	50代	女性	6
B_ビジネス	10_福岡	882	福岡アルティ・イン	天神から近く何処に出かけるのにも便利です。フロントの皆さんも親切丁寧で、安心して宿泊できました。	4	4	4	4	4	3	-	レジャー	家族	Sat Apr 25 00:00:00 JST 2015	さわやかＢＯＹ	30代	男性	19
B_ビジネス	10_福岡	136126	シーサイドホテルツインズももち	二度目の利用です。いつも親切な応対が好印象です	4	4	4	4	4	4	4	ビジネス	一人	Thu Oct 15 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	9227	ホテルサンルート博多	朝食は品数も豊富で、美味しかったです。冷蔵庫の水が100円と書いてあってので飲んで、チェックアウト時に、期間すぎ？てるとかなんとかで、200円以上支払いました。よく見なかったこちらが悪いですが、紛らわしいかも。	3	2	5	3	3	3	5	レジャー	家族	Sat May 16 00:00:00 JST 2015	やまさん3532	40代	男性	1
B_ビジネス	10_福岡	8287	デュークスホテル博多	一泊素泊まりプランのため、食事はわかりませんが、ホテルの入口からフロント、お部屋までおしゃれで落ち着いた感じでよかったです。立地は博多駅博多口から直進でわかりやすかったです。	4	4	4	4	4	3	-	レジャー	一人	Sun Jul 26 00:00:00 JST 2015	あいあい３３	40代	女性	6
B_ビジネス	10_福岡	475	ハイアット　リージェンシー　福岡	博多駅から少しだけ歩きますが、途中飲食店も多く、隣にコンビニもありますし不便は全くありません。　駅から少し離れている事で却って静かでいいですね。部屋は落ち着いた感じで調度品などもよく、お風呂も広くて清潔でした。ビジネスでの出張ですとチェックイン後に荷物を持っていただき部屋にご案内頂くという事はあまりないのですが、こういう部分もちょっと嬉しかったです。チェックインが12時というのも非常にのんびり出来てよかったです。翌日の予定が後ろ倒しになっていたため、助かりました。普段はコスト的に中々泊まれませんが、また機会ああればお世話になりたく思います。	4	5	4	5	4	4	-	レジャー	一人	Thu Mar 05 00:00:00 JST 2015	まるまる４８９	40代	男性	55
B_ビジネス	10_福岡	147590	ホテルニューガイア薬院	出張で１泊しました。西鉄薬院駅から近くてとても便利でした。（ちょっとわかりにくい場所ではありますが・・・）コストパフォーマンスはいいですね。お部屋もキレイで快適でした。大浴場もゆったりしていて快適。個人的には窓から西鉄電車が見えて楽しかったです。また機会を見つけて泊まりたいと思います。	5	5	5	5	5	5	4	ビジネス	一人	Thu Aug 06 00:00:00 JST 2015	mita_goma	40代	男性	18
B_ビジネス	10_福岡	54226	東横イン博多西中洲	good	5	5	5	5	5	5	5	レジャー	家族	Fri Aug 07 00:00:00 JST 2015	yibiliya	40代	男性	18
B_ビジネス	10_福岡	56750	ホテルレオパレス博多	6月27日に福岡で学生生活を送っている子供達に逢う為に一泊しました。フロントや駐車場スタッフの対応も良く、部屋は喫煙部屋しか空いていなかった為、タバコ臭はガマンと思っていましたが、全く臭いは無く快適に過ごす事が出来ました。また、利用したいホテルの一つになりました。	4	4	5	5	4	4	4	レジャー	家族	Sat Jun 27 00:00:00 JST 2015	ken-san genki	40代	男性	1
B_ビジネス	10_福岡	1017	ホテルニューオータニ博多	老舗のホテルらしい居心地の良さを感じましたが、その分逆に設備の古さが気になりました。現在において、ベットが３台有る部屋に、コンセントが１口では、スマホの充電が思うようにできません。そのあたり、タップを置いていただく等の老朽化した設備に対するフォローがあったらもっと良かったと思いました。	4	3	5	4	3	3	4	レジャー	家族	Wed Aug 12 00:00:00 JST 2015	茶沼猫	50代	男性	4
B_ビジネス	10_福岡	16445	リッチモンドホテル博多駅前	全国のリッチモンドを数多く利用しているのですが、ここはカイゼン余地ありです。すべて書ききれませんがいくつか紹介しますと、まず、従業員の電話対応が悪かった。他のリッチモンドのようにレディスプランでも、アメニティは男性向けのもの備えがない。女性向けのものはオプションでもらうしかなく部屋にないと面倒。朝食は居酒屋併設の会場なので和食中心。お惣菜の小鉢やサラダのみ中心。朝食に洋食風を食べたくても困難。居酒屋なので１人席が少なく、4名席に座ったら、次々来るお客様にあおられて急いで食べて出ていかざるをえず、くつろいで食べられない。チェックアウト時、既に他の部屋の掃除が始まっていたので廊下に他の部屋のごみが並べられていて、それを見るのが苦痛だった。一流ホテルに泊まったことがある人ならば、違和感を感じるだろう。従業員、ホテルのサービスは馴れ合いで、向上心が感じられなかった。窓を開けても隣のビルの壁とすごく近かったので、開けられません。	3	2	4	3	2	3	3	ビジネス	一人	Wed May 13 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	67260	ＴＨＥ　ＬＵＩＧＡＮＳ　Ｓｐａ＆Ｒｅｓｏｒｔ(ザ・ルイガンズ.　スパ＆リゾート)	結婚1周年とホワイトデーという事で主人と宿泊させていただきました。お部屋もアップグレードしていただき、食事もサービスも大変満足でした。建物自体は少し古くなってきているようですが、とても素敵な記念日になりました。ありがとうございました。	5	5	5	5	5	3	5	レジャー	家族	Sat Mar 14 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	2771	ホテル　イル・パラッツォ（ＨＯＴＥＬ　ＩＬ　ＰＡＬＡＺＺＯ）	天神から徒歩10分かからず、良い場所にあります。お風呂が広くて部屋の雰囲気もホテル全体の雰囲気もよかったです！加湿器がちょっと不便でした。また泊まりたいと思います。	4	4	5	4	4	5	4	レジャー	友達	Sun Dec 06 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	1455	冷泉閣ホテル駅前	駅前と名前がついてはいるが、徒歩１０分ぐらいかな。近くにコンビニは便利ですが、食事をする場所がほとんど無いのが少し不満です。	4	3	3	3	3	3	-	ビジネス	一人	Fri Jan 23 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	18163	Ｒ＆Ｂホテル博多駅前	いたって普通。それがビジネスマンには良いと思います。ただし立地は良くないかな？	3	4	2	4	4	3	-	ビジネス	一人	Wed Feb 18 00:00:00 JST 2015	hiroshi_max	40代	男性	16
B_ビジネス	10_福岡	145396	ＨＯＴＥＬ　ＬＡ　ＦＯＲＥＳＴＡ　?　ＢＹ　ＲＩＧＮＡ　?（ホテル　ラ　フォレスタ）	駅から近く、清潔感のある建物で、良かったです。	4	4	5	4	4	4	-	その他	一人	Sun Nov 08 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	15426	ホテルスカイコート博多	久しぶりに宿泊させて頂きました！	2	3	4	2	3	2	-	レジャー	一人	Fri Jun 05 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	29211	コンフォートホテル博多	朝食無料サービスがあり、駅前で立地もいいとの事で、今回初めての利用で３泊させて頂きました。立地は最高です。朝食無料サービスは結局一度も利用しませんでした。混雑している上に落ち着いて食事が出来るテーブルや椅子ではなかった事、メニューに魅力を感じなかったからです。コインランドリーがあるのは連泊した者としては大変助かりました。料金も安かったです。部屋も値段相応かなと満足していましたが...最終日、子供が落としたおもちゃを拾う為にベッド下を覗いてびっくりしました。埃が大量に積もっていて、ペットボトルのゴミ等もあり、見なければ良かったと後悔しました。なので、子連れではもう利用しないと思います。今回は繁忙期にリーズナブルに宿泊出来たので良しとします。	3	3	5	2	4	3	-	レジャー	家族	Tue Aug 11 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	147612	ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）福岡天神	コンサート後の宿泊のため利用しました。天神のデパート群の端になりますが、地下街の出口からもスムーズでよい場所だと感じました。何と言っても部屋が新しくとても感じが良かったです。朝屋上の大浴場を利用しましたが、足ふきがびちょびちょでそこだけがマイナスでした。駐車場は隣の大きな立体駐車場に停め、２４Ｈ１０００円でした。ぜひまた利用したいと思います。	5	4	5	5	5	4	-	レジャー	家族	Sat Apr 25 00:00:00 JST 2015	たきせん	40代	男性	13
B_ビジネス	10_福岡	54226	東横イン博多西中洲	ビジネス利用としては普通でした。駅や繁華街からは遠いですね。	3	3	2	4	2	3	3	ビジネス	一人	Tue Nov 17 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	11007	サウナ・カプセル　ウェルビー福岡	立地条件と朝食は申し分無くよかったけど、カプセルはイマイチ。特に空調が暑すぎて、なかなか寝付けなかった。	4	3	4	2	3	3	4	ビジネス	仕事仲間	Sat Nov 28 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	5388	ＫＫＲホテル博多（国家公務員共済組合連合会福岡共済会館）	急に福岡に行くことになりましたが、イベント等でホテル不足。料金も高くなっているのにリーズナブルな料金で助かりました。	4	4	4	4	4	4	-	その他	家族	Fri Dec 25 00:00:00 JST 2015	katu0183	60代	男性	20
B_ビジネス	10_福岡	437	博多中洲ワシントンホテルプラザ	7月4日に宿泊しました。遅い到着にも関わらず大変親切なご対応をしていただきました。私の不注意で忘れものをしてしまいましたが、迅速に発送手配をしていただき誠にありがとうございます。立地面も大変すばらしく、中州観光にはぴったりです。ありがとうございました！	4	5	5	4	5	5	-	レジャー	友達	Sat Jul 04 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	9227	ホテルサンルート博多	駅から徒歩で2分ほどですので、帰りの荷物が多くてもあまり苦になりませんでした。余計な装飾もなく、シンプルで泊まりやすかったです。	4	4	4	4	4	3	-	レジャー	一人	Fri Aug 07 00:00:00 JST 2015	ピラティス418	50代	女性	7
B_ビジネス	10_福岡	170	FORZA　ホテルフォルツァ博多	マッサージ機が壊れていて残念でしたが、キレイなお部屋で快適でした。	4	4	5	4	4	4	4	レジャー	恋人	Wed May 06 00:00:00 JST 2015	投稿者	na	na	na
B_ビジネス	10_福岡	147612	ＣＡＮＤＥＯ　ＨＯＴＥＬＳ（カンデオホテルズ）福岡天神	早い予約で安く泊まれて良かったです  新しいホテルで快適でした  フロントが９階で  チェックアウトのとき一階へ行ってしまいました  快適なホテルです  次回も利用したいです。	5	3	4	5	3	4	-	ビジネス	家族	Mon Aug 17 00:00:00 JST 2015	投稿者	na	na	na
